inform,i dont care in the north part of town
inform,swedish food expensive
hello,hi i am looking for a moderately priced restaurant in the east part of town
affirm,unintelligible yeah what about thai food
inform,restaurant in the north part of town serv
request,whats the price range please
request,and can you tell me the post code
inform,austrian
request,can i get the address and area of the venue
request,what part of town is it located
reqalts,what about turkey food
reqalts,what else
request,where is it lcoated
inform,im looking for a restaurant that serves unusual food
inform,chinese food
negate,no singaporean
reqalts,how about indian food
null,that serves
repeat,can you repeat that
reqalts,what about gastropub type of foo
inform,christmas
request,and what is the phone number
inform,restaurant north part of town seafood
inform,i want to find a moderately priced restaurant on the east p
inform,im looking for a cheap restaurant in the south of town
inform,looking for a restaurant in the center that serves
reqalts,how about asian oriental
restart,start over
inform,i am looking for an expensive restaurant in the south part of town
inform,creative
request,uh i want to know the address and phone number
inform,i want to find a restaurant in the north part of town and it should serve
inform,i would like a cheap restaurant in the west part of town
inform,international type of food
inform,i want a basque food restaurant
request,uh can i get the address
request,okay can i have the address phone number and the post code of the restaurant
inform,breath how bout north part of town
affirm,yes i would like to know the address
inform,noise malaysian noise
inform,doesnt matter thai food
request,and postcode
inform,i would like to find a moderately priced restaurant in the north part of town please
inform,african
inform,moderately priced restaurant serving indian food
inform,is there a restaurant in the center of town serving
inform,im looking for a restaurant in the east part of town that serves canapes
request,give me the address please
inform,i dont care noise
inform,i need a restaurant serving turkish food
inform,im looking for a restaurant in any area that serves tuscan food
inform,im looking for a moderate priced restaurant in the east part of town
